text,label
"Bank Frazier-Rodriguez
Customer Support: 001-817-206-3172x1559
http://davis.com/
Account Holder: Victoria Norton
Account Number: XXXX-XXXX-XXXX-7304
Statement Period: 1969-1

Date       Description              Debit ($)   Credit ($)
16/01/1969  Debit Card Purchase      270.82      
19/01/1969  POS Purchase             235.25      
19/01/1969  POS Purchase             199.77      
21/01/1969  Loan Repayment           331.84      
14/01/1969  Direct Deposit                       387.15
05/01/1969  Check Deposit                        186.95
15/01/1969  Direct Deposit                       662.33
27/01/1969  Online Transfer          660.32      
07/01/1969  POS Purchase             456.48      
22/01/1969  Direct Deposit                       605.20
03/01/1969  Online Transfer          26.14       
24/01/1969  Online Transfer          524.34      
25/01/1969  Debit Card Purchase      468.93      
05/01/1969  Debit Card Purchase      601.91      
21/01/1969  POS Purchase             544.58      
16/01/1969  Direct Deposit                       183.42
20/01/1969  Online Transfer          169.32      
16/01/1969  Debit Card Purchase      378.94      
17/01/1969  POS Purchase             73.03       
23/01/1969  Online Transfer          445.37      ",bank_statement
"Becker, Jensen and Pearson INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 5583
Billed To: Lindsey Sanchez (Castillo-Levine)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      40    $767814.00   $30712560.00
Logo Design               33    $496247.00   $16376151.00
Subtotal: $47088711.00
Tax (5%): $2354435.55
TOTAL: $49443146.55
Payment Info:
Bank Account: WIIH41333000525655
Email: diana72@joseph.com
Phone: 001-743-369-0441x2092
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. WAGNER
2. DANIELLE
3. 02.08.2018 ENGLAND
4. 59-6291 Car DVLA
5. WAGNER ENG 36
6. Danielle
7. 7339 Jones Garden Suite 743, Allisonhaven, MD 14944
8. CAR",drivers_licence
"ARIZONA DRIVER LICENSE
Name: Jeremy Ferguson
DOB: 08/27/2013
License #: pt270169
Class: Motorcycle
Issued by: Motor Vehicle Division (MVD)
Address: 005 Benjamin Pine, Youngton, DE 57468",drivers_licence
"Bank Pierce-Shaffer
Customer Support: 311.238.3565
https://www.castillo.com/
Account Holder: Robert Espinoza
Account Number: XXXX-XXXX-XXXX-4232
Statement Period: 1918-2

Date       Description              Debit ($)   Credit ($)
02/02/1918  Online Transfer          99.48       
11/02/1918  Loan Repayment           242.53      
11/02/1918  Loan Repayment           480.10      
21/02/1918  Direct Deposit                       454.40
09/02/1918  POS Purchase             545.24      
13/02/1918  Online Transfer          260.43      
07/02/1918  ACH Payment              424.61      
26/02/1918  Debit Card Purchase      303.79      
27/02/1918  Check Deposit                        576.47
07/02/1918  POS Purchase             673.09      
02/02/1918  ACH Payment              601.86      
16/02/1918  Online Transfer          535.98      
09/02/1918  Online Transfer          212.43      
26/02/1918  POS Purchase             145.37      
06/02/1918  Direct Deposit                       407.68
10/02/1918  Online Transfer          526.19      
21/02/1918  Debit Card Purchase      179.01      
24/02/1918  Online Transfer          195.96      
20/02/1918  Check Deposit                        328.31
27/02/1918  POS Purchase             611.89      ",bank_statement
"Richardson-Murray INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 8918
Billed To: Michael Anderson (Gross, Brown and Long)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      13    $897695.00   $11670035.00
Website Mockup            21    $865213.00   $18169473.00
Social Media Banners      33    $582037.00   $19207221.00
Subtotal: $49046729.00
Tax (5%): $2452336.45
TOTAL: $51499065.45
Payment Info:
Bank Account: IOPT75900091046387
Email: smithfrederick@gibson.org
Phone: 001-418-816-9780x656
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. LANG
2. RICHARD
3. 29.08.1937 ENGLAND
4. 23-9932 Motorcycle DVLA
5. LANG ENG 26
6. Richard
7. 3320 King Road Suite 292, Bethport, WY 14110
8. MOTORCYCLE",drivers_licence
"MARYLAND DRIVER LICENSE
Name: Jack Gibson
DOB: 12/01/2017
License #: wv845852
Class: Motorcycle
Issued by: Motor Vehicle Administration (MVA)
Address: 715 Michael Flat Apt. 815, Markmouth, SC 70059",drivers_licence
"Bank Berry-Mayo
Customer Support: 896.386.9112x67574
https://www.brown.net/
Account Holder: Rebecca Crawford
Account Number: XXXX-XXXX-XXXX-6303
Statement Period: 1983-1

Date       Description              Debit ($)   Credit ($)
16/01/1983  Loan Repayment           619.30      
13/01/1983  Debit Card Purchase      329.71      
19/01/1983  Check Deposit                        303.68
19/01/1983  POS Purchase             308.81      
27/01/1983  Direct Deposit                       287.52
17/01/1983  ACH Payment              139.52      
26/01/1983  POS Purchase             302.50      
01/01/1983  POS Purchase             179.44      
02/01/1983  POS Purchase             682.37      
04/01/1983  Check Deposit                        419.99
04/01/1983  ACH Payment              624.80      
03/01/1983  Online Transfer          591.68      
27/01/1983  Check Deposit                        346.31
13/01/1983  Online Transfer          407.20      
04/01/1983  POS Purchase             684.16      
11/01/1983  Online Transfer          427.40      
15/01/1983  ACH Payment              15.26       
03/01/1983  Direct Deposit                       248.38
28/01/1983  POS Purchase             217.92      
18/01/1983  Online Transfer          157.19      ",bank_statement
"Daniels, Miller and Hernandez INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 1641
Billed To: Amber Glover (Williams, Thomas and Robinson)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      87    $603831.00   $52533297.00
Social Media Banners      76    $611303.00   $46459028.00
Subtotal: $98992325.00
Tax (5%): $4949616.25
TOTAL: $103941941.25
Payment Info:
Bank Account: OMKO21002466747993
Email: smorrison@torres.info
Phone: 707.902.9094
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. RODRIGUEZ
2. TRAVIS
3. 07.03.1945 ENGLAND
4. 53-3769 3 Wheeler Only DVLA
5. RODRIGUEZ ENG 39
6. Travis
7. 55280 James Alley, North Donald, ND 79859
8. 3 WHEELER ONLY",drivers_licence
"ARIZONA DRIVER LICENSE
Name: April Thomas
DOB: 01/18/1941
License #: wn531628
Class: Commercial Vehicle
Issued by: Motor Vehicle Division (MVD)
Address: 75098 Porter Prairie Suite 428, North Kimberly, MD 25970",drivers_licence
"Bank Williams, Edwards and Sanders
Customer Support: 455-748-6978x903
http://rasmussen.com/
Account Holder: Eric Crawford
Account Number: XXXX-XXXX-XXXX-6482
Statement Period: 2013-2

Date       Description              Debit ($)   Credit ($)
02/02/2013  Loan Repayment           203.86      
19/02/2013  Check Deposit                        403.92
11/02/2013  Check Deposit                        53.59
16/02/2013  Check Deposit                        31.69
12/02/2013  POS Purchase             373.07      
04/02/2013  Check Deposit                        186.28
02/02/2013  Online Transfer          274.76      
14/02/2013  Loan Repayment           248.96      
27/02/2013  Online Transfer          480.40      
06/02/2013  Check Deposit                        481.51
24/02/2013  Check Deposit                        406.81
13/02/2013  Direct Deposit                       673.57
23/02/2013  Online Transfer          523.53      
07/02/2013  Online Transfer          62.41       
10/02/2013  Online Transfer          145.32      
11/02/2013  POS Purchase             640.24      
21/02/2013  Debit Card Purchase      677.67      
25/02/2013  Debit Card Purchase      493.19      
21/02/2013  ACH Payment              274.26      
03/02/2013  ACH Payment              36.57       ",bank_statement
"Singh, Bond and Kline INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 3265
Billed To: Mr. Alexander Wilson (Scott Inc)
DESCRIPTION QTY UNIT PRICE TOTAL
Logo Design               85    $618159.00   $52543515.00
Social Media Banners      16    $357101.00   $5713616.00
Website Mockup            74    $610525.00   $45178850.00
Subtotal: $103435981.00
Tax (5%): $5171799.05
TOTAL: $108607780.05
Payment Info:
Bank Account: QXVH19196398981185
Email: michelerussell@mcdowell.com
Phone: 631.577.0566x3950
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. STRICKLAND
2. JOANNA
3. 01.04.2016 ENGLAND
4. 68-7876 Car DVLA
5. STRICKLAND ENG 87
6. Joanna
7. 5422 Philip Groves Apt. 523, Patricktown, NJ 25831
8. CAR",drivers_licence
"MAINE DRIVER LICENSE
Name: Sherry Thomas
DOB: 06/14/2020
License #: KW541656
Class: Commercial Vehicle
Issued by: Bureau of Motor Vehicles (BMV)
Address: 575 Dana Stravenue Apt. 314, Lake Alicia, CT 48090",drivers_licence
"Bank Walter, Wilson and Allen
Customer Support: (538)254-5861x29013
http://franklin.com/
Account Holder: Derek Bryan
Account Number: XXXX-XXXX-XXXX-7057
Statement Period: 1938-1

Date       Description              Debit ($)   Credit ($)
10/01/1938  Debit Card Purchase      548.04      
20/01/1938  ACH Payment              520.33      
16/01/1938  Online Transfer          158.49      
02/01/1938  Online Transfer          529.08      
09/01/1938  POS Purchase             118.81      
12/01/1938  Check Deposit                        59.83
07/01/1938  POS Purchase             195.77      
25/01/1938  Loan Repayment           629.00      
18/01/1938  Check Deposit                        241.23
07/01/1938  Direct Deposit                       559.20
17/01/1938  Debit Card Purchase      77.54       
27/01/1938  Check Deposit                        51.08
22/01/1938  Direct Deposit                       488.84
18/01/1938  Direct Deposit                       520.14
21/01/1938  Direct Deposit                       549.34
02/01/1938  ACH Payment              132.45      
20/01/1938  POS Purchase             330.07      
10/01/1938  Loan Repayment           620.74      
16/01/1938  POS Purchase             222.98      
01/01/1938  Loan Repayment           104.82      ",bank_statement
"Carpenter and Sons INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 1018
Billed To: Randy Flores (Hall, Tran and Knight)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      63    $395095.00   $24890985.00
Logo Design               27    $478310.00   $12914370.00
Social Media Banners      66    $957033.00   $63164178.00
Subtotal: $100969533.00
Tax (5%): $5048476.65
TOTAL: $106018009.65
Payment Info:
Bank Account: IRPW39171545300913
Email: dmartinez@cole-harris.org
Phone: 001-840-755-1282x797
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. CAMERON
2. MADISON
3. 31.10.1994 ENGLAND
4. 25-1649 3 Wheeler Only DVLA
5. CAMERON ENG 5
6. Madison
7. 4001 Harris Path Suite 314, New Jenna, AL 16874
8. 3 WHEELER ONLY",drivers_licence
"MASSACHUSETTS DRIVER LICENSE
Name: Robin Jordan
DOB: 05/26/1924
License #: vZ582616
Class: 3 Wheeler Only
Issued by: Registry of Motor Vehicles (RMV)
Address: 6293 Maldonado Field, Molinahaven, PA 37521",drivers_licence
"Bank Moyer Ltd
Customer Support: 001-368-494-8507x03438
https://www.webb.org/
Account Holder: Nancy Ward
Account Number: XXXX-XXXX-XXXX-6889
Statement Period: 1933-10

Date       Description              Debit ($)   Credit ($)
22/10/1933  Check Deposit                        313.24
05/10/1933  Check Deposit                        509.91
25/10/1933  Direct Deposit                       571.92
24/10/1933  ACH Payment              544.02      
15/10/1933  Check Deposit                        356.27
10/10/1933  ACH Payment              449.73      
19/10/1933  Direct Deposit                       281.15
22/10/1933  POS Purchase             121.65      
04/10/1933  ACH Payment              404.11      
12/10/1933  Online Transfer          244.81      
02/10/1933  Online Transfer          535.95      
27/10/1933  Direct Deposit                       125.28
26/10/1933  Direct Deposit                       595.03
23/10/1933  POS Purchase             650.07      
21/10/1933  POS Purchase             65.74       
22/10/1933  POS Purchase             92.87       
25/10/1933  Online Transfer          135.80      
07/10/1933  Check Deposit                        476.88
05/10/1933  Online Transfer          580.47      
10/10/1933  Loan Repayment           357.73      ",bank_statement
"Stein PLC INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 9625
Billed To: Jeffrey Holland (Maldonado PLC)
DESCRIPTION QTY UNIT PRICE TOTAL
Social Media Banners      88    $751659.00   $66145992.00
Website Mockup            4     $535835.00   $2143340.00
Subtotal: $68289332.00
Tax (5%): $3414466.60
TOTAL: $71703798.60
Payment Info:
Bank Account: ISWX50499748242816
Email: rodney19@williams.com
Phone: 759.828.6082x406
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. CAIN
2. NICHOLAS
3. 28.08.1967 ENGLAND
4. 21-5176 Motorcycle DVLA
5. CAIN ENG 49
6. Nicholas
7. USNS Hernandez, FPO AP 17722
8. MOTORCYCLE",drivers_licence
"NORTH DAKOTA DRIVER LICENSE
Name: Danielle Brown
DOB: 08/11/1932
License #: FY903129
Class: Commercial Vehicle
Issued by: Department of Transportation (DOT)
Address: 912 Wilson Plain Apt. 622, North Carlastad, ME 29534",drivers_licence
"Bank Summers, Weaver and Bond
Customer Support: 2242900394
http://www.cross.com/
Account Holder: Scott Yates
Account Number: XXXX-XXXX-XXXX-8332
Statement Period: 1953-9

Date       Description              Debit ($)   Credit ($)
23/09/1953  ACH Payment              666.72      
01/09/1953  Online Transfer          658.37      
10/09/1953  Direct Deposit                       613.86
21/09/1953  ACH Payment              34.94       
02/09/1953  Loan Repayment           344.68      
12/09/1953  ACH Payment              374.22      
16/09/1953  Loan Repayment           231.05      
16/09/1953  ACH Payment              79.74       
06/09/1953  Direct Deposit                       158.43
16/09/1953  ACH Payment              328.32      
23/09/1953  POS Purchase             512.16      
05/09/1953  Direct Deposit                       199.45
04/09/1953  Online Transfer          651.37      
05/09/1953  POS Purchase             494.57      
01/09/1953  ACH Payment              165.32      
10/09/1953  ACH Payment              15.23       
16/09/1953  Loan Repayment           227.92      
15/09/1953  ACH Payment              644.63      
11/09/1953  Direct Deposit                       296.84
18/09/1953  Online Transfer          127.90      ",bank_statement
"Moore and Sons INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 8737
Billed To: Donald Tran (Pruitt, Burgess and Price)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      36    $225688.00   $8124768.00
Brand Guidelines PDF      65    $456401.00   $29666065.00
Social Media Banners      20    $711805.00   $14236100.00
Website Mockup            21    $963108.00   $20225268.00
Subtotal: $72252201.00
Tax (5%): $3612610.05
TOTAL: $75864811.05
Payment Info:
Bank Account: MBHJ84694649451240
Email: kathrynyates@baker.com
Phone: 001-668-658-7279x29944
Please make payment within 30 days.",invoice
